from_type,from_id,relationship,to_type,to_id
GSTIN,13ZNDJR1569RGZM,ISSUED_INVOICE,Invoice,2425-000119
GSTIN,13ZNDJR1569RGZM,ISSUED_INVOICE,Invoice,GST-2425-127
GSTIN,13ZNDJR1569RGZM,ISSUED_INVOICE,Invoice,SI/2425/00271
GSTIN,13ZNDJR1569RGZM,ISSUED_INVOICE,Invoice,INV-2425-000381
GSTIN,13ZNDJR1569RGZM,ISSUED_INVOICE,Invoice,SI-2425-000455
GSTIN,13ZNDJR1569RGZM,ISSUED_INVOICE,Invoice,GST2425584
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR1
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR2B
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR3B
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR1
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR2B
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR3B
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR1
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR2B
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR3B
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR1
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR2B
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR3B
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR1
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR2B
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR3B
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR1
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR2B
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR3B
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR1
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR2B
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR3B
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR1
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR2B
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR3B
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR1
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR2B
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR3B
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR1
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR2B
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR3B
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR1
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR2B
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR3B
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR1
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR2B
GSTIN,13ZNDJR1569RGZM,FILED_RETURN,Return,GSTR3B
GSTIN,13ZNDJR1569RGZM,TRANSACTS_WITH,GSTIN,05NZJPJ8685W7ZH
GSTIN,13ZNDJR1569RGZM,TRANSACTS_WITH,GSTIN,37OSFJM8611XFZ8
GSTIN,13ZNDJR1569RGZM,TRANSACTS_WITH,GSTIN,18PSFGQ4980NTZ8
GSTIN,13ZNDJR1569RGZM,TRANSACTS_WITH,GSTIN,22TVHPP6202IAZZ
GSTIN,13ZNDJR1569RGZM,TRANSACTS_WITH,GSTIN,26RCLJF0323YVZ3
GSTIN,13ZNDJR1569RGZM,TRANSACTS_WITH,GSTIN,21KRMAH2280HJZ4
GSTIN,13ZNDJR1569RGZM,TRANSACTS_WITH,GSTIN,26YWZFS3843P3Z4
GSTIN,34OPAAH0035IGZK,ISSUED_INVOICE,Invoice,2425-000096
GSTIN,34OPAAH0035IGZK,ISSUED_INVOICE,Invoice,TAX2425000100
GSTIN,34OPAAH0035IGZK,ISSUED_INVOICE,Invoice,GST2425331
GSTIN,34OPAAH0035IGZK,ISSUED_INVOICE,Invoice,TAX2425372
GSTIN,34OPAAH0035IGZK,ISSUED_INVOICE,Invoice,INV242500386
GSTIN,34OPAAH0035IGZK,ISSUED_INVOICE,Invoice,SI/2425/000409
GSTIN,34OPAAH0035IGZK,ISSUED_INVOICE,Invoice,2425/000452
GSTIN,34OPAAH0035IGZK,ISSUED_INVOICE,Invoice,2425-000096
GSTIN,34OPAAH0035IGZK,ISSUED_INVOICE,Invoice,TAX2425000100
GSTIN,34OPAAH0035IGZK,ISSUED_INVOICE,Invoice,GST2425331
GSTIN,34OPAAH0035IGZK,ISSUED_INVOICE,Invoice,TAX2425372
GSTIN,34OPAAH0035IGZK,ISSUED_INVOICE,Invoice,TAX2425372
GSTIN,34OPAAH0035IGZK,ISSUED_INVOICE,Invoice,INV242500386
GSTIN,34OPAAH0035IGZK,ISSUED_INVOICE,Invoice,SI/2425/000409
GSTIN,34OPAAH0035IGZK,ISSUED_INVOICE,Invoice,2425/000452
GSTIN,34OPAAH0035IGZK,RECEIVED_INVOICE,Invoice,SI-2425-0046
GSTIN,34OPAAH0035IGZK,RECEIVED_INVOICE,Invoice,B2B/2425/0122
GSTIN,34OPAAH0035IGZK,RECEIVED_INVOICE,Invoice,SI/2425/133
GSTIN,34OPAAH0035IGZK,RECEIVED_INVOICE,Invoice,INV-2425-0252
GSTIN,34OPAAH0035IGZK,RECEIVED_INVOICE,Invoice,TAX/2425/0253
GSTIN,34OPAAH0035IGZK,RECEIVED_INVOICE,Invoice,B2B242500407
GSTIN,34OPAAH0035IGZK,RECEIVED_INVOICE,Invoice,GST-2425-000423
GSTIN,34OPAAH0035IGZK,RECEIVED_INVOICE,Invoice,TAX-2425-000500
GSTIN,34OPAAH0035IGZK,RECEIVED_INVOICE,Invoice,2425-000564
GSTIN,34OPAAH0035IGZK,RECEIVED_INVOICE,Invoice,GST/2425/00594
GSTIN,34OPAAH0035IGZK,RECEIVED_INVOICE,Invoice,SI-2425-0046
GSTIN,34OPAAH0035IGZK,RECEIVED_INVOICE,Invoice,B2B/2425/0122
GSTIN,34OPAAH0035IGZK,RECEIVED_INVOICE,Invoice,SI/2425/133
GSTIN,34OPAAH0035IGZK,RECEIVED_INVOICE,Invoice,INV-2425-0252
GSTIN,34OPAAH0035IGZK,RECEIVED_INVOICE,Invoice,TAX/2425/0253
GSTIN,34OPAAH0035IGZK,RECEIVED_INVOICE,Invoice,B2B242500407
GSTIN,34OPAAH0035IGZK,RECEIVED_INVOICE,Invoice,GST-2425-000423
GSTIN,34OPAAH0035IGZK,RECEIVED_INVOICE,Invoice,TAX-2425-000500
GSTIN,34OPAAH0035IGZK,RECEIVED_INVOICE,Invoice,2425-000564
GSTIN,34OPAAH0035IGZK,RECEIVED_INVOICE,Invoice,GST/2425/00594
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR1
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR2B
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR3B
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR1
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR2B
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR3B
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR1
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR2B
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR3B
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR1
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR2B
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR3B
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR1
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR2B
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR3B
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR1
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR2B
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR3B
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR1
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR2B
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR3B
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR1
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR2B
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR3B
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR1
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR2B
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR3B
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR1
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR2B
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR3B
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR1
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR2B
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR3B
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR1
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR2B
GSTIN,34OPAAH0035IGZK,FILED_RETURN,Return,GSTR3B
GSTIN,34OPAAH0035IGZK,TRANSACTS_WITH,GSTIN,10NGQBJ4498IOZV
GSTIN,34OPAAH0035IGZK,TRANSACTS_WITH,GSTIN,07LABCR0354BNZ2
GSTIN,34OPAAH0035IGZK,TRANSACTS_WITH,GSTIN,02BKOLB2495WPZY
GSTIN,34OPAAH0035IGZK,TRANSACTS_WITH,GSTIN,26RCLJF0323YVZ3
GSTIN,34OPAAH0035IGZK,TRANSACTS_WITH,GSTIN,14JXHTN3667Y5ZQ
GSTIN,34OPAAH0035IGZK,TRANSACTS_WITH,GSTIN,09VCYCP9274P5Z3
GSTIN,07UECLL4476UDZZ,ISSUED_INVOICE,Invoice,2425-00082
GSTIN,07UECLL4476UDZZ,ISSUED_INVOICE,Invoice,2425/00123
GSTIN,07UECLL4476UDZZ,ISSUED_INVOICE,Invoice,INV2425171
GSTIN,07UECLL4476UDZZ,ISSUED_INVOICE,Invoice,2425-0261
GSTIN,07UECLL4476UDZZ,ISSUED_INVOICE,Invoice,B2B/2425/000282
GSTIN,07UECLL4476UDZZ,ISSUED_INVOICE,Invoice,GST2425000311
GSTIN,07UECLL4476UDZZ,ISSUED_INVOICE,Invoice,TAX-2425-322
GSTIN,07UECLL4476UDZZ,ISSUED_INVOICE,Invoice,GST-2425-000354
GSTIN,07UECLL4476UDZZ,ISSUED_INVOICE,Invoice,B2B242500395
GSTIN,07UECLL4476UDZZ,ISSUED_INVOICE,Invoice,GST/2425/00491
GSTIN,07UECLL4476UDZZ,ISSUED_INVOICE,Invoice,B2B-2425-000532
GSTIN,07UECLL4476UDZZ,ISSUED_INVOICE,Invoice,SI/2425/00565
GSTIN,07UECLL4476UDZZ,ISSUED_INVOICE,Invoice,GST/2425/000572
GSTIN,07UECLL4476UDZZ,ISSUED_INVOICE,Invoice,2425-00082
GSTIN,07UECLL4476UDZZ,ISSUED_INVOICE,Invoice,2425/00123
GSTIN,07UECLL4476UDZZ,ISSUED_INVOICE,Invoice,INV2425171
GSTIN,07UECLL4476UDZZ,ISSUED_INVOICE,Invoice,2425-0261
GSTIN,07UECLL4476UDZZ,ISSUED_INVOICE,Invoice,B2B/2425/000282
GSTIN,07UECLL4476UDZZ,ISSUED_INVOICE,Invoice,GST2425000311
GSTIN,07UECLL4476UDZZ,ISSUED_INVOICE,Invoice,TAX-2425-322
GSTIN,07UECLL4476UDZZ,ISSUED_INVOICE,Invoice,GST-2425-000354
GSTIN,07UECLL4476UDZZ,ISSUED_INVOICE,Invoice,B2B242500395
GSTIN,07UECLL4476UDZZ,ISSUED_INVOICE,Invoice,GST/2425/00491
GSTIN,07UECLL4476UDZZ,ISSUED_INVOICE,Invoice,B2B-2425-000532
GSTIN,07UECLL4476UDZZ,ISSUED_INVOICE,Invoice,SI/2425/00565
GSTIN,07UECLL4476UDZZ,ISSUED_INVOICE,Invoice,GST/2425/000572
GSTIN,07UECLL4476UDZZ,RECEIVED_INVOICE,Invoice,INV2425072
GSTIN,07UECLL4476UDZZ,RECEIVED_INVOICE,Invoice,B2B242500084
GSTIN,07UECLL4476UDZZ,RECEIVED_INVOICE,Invoice,INV-2425-0164
GSTIN,07UECLL4476UDZZ,RECEIVED_INVOICE,Invoice,SI242500168
GSTIN,07UECLL4476UDZZ,RECEIVED_INVOICE,Invoice,GST-2425-000200
GSTIN,07UECLL4476UDZZ,RECEIVED_INVOICE,Invoice,2425-000203
GSTIN,07UECLL4476UDZZ,RECEIVED_INVOICE,Invoice,2425-208
GSTIN,07UECLL4476UDZZ,RECEIVED_INVOICE,Invoice,SI-2425-00218
GSTIN,07UECLL4476UDZZ,RECEIVED_INVOICE,Invoice,SI242500418
GSTIN,07UECLL4476UDZZ,RECEIVED_INVOICE,Invoice,GST2425487
GSTIN,07UECLL4476UDZZ,RECEIVED_INVOICE,Invoice,GST/2425/0509
GSTIN,07UECLL4476UDZZ,RECEIVED_INVOICE,Invoice,B2B24250512
GSTIN,07UECLL4476UDZZ,RECEIVED_INVOICE,Invoice,INV2425072
GSTIN,07UECLL4476UDZZ,RECEIVED_INVOICE,Invoice,B2B242500084
GSTIN,07UECLL4476UDZZ,RECEIVED_INVOICE,Invoice,INV-2425-0164
GSTIN,07UECLL4476UDZZ,RECEIVED_INVOICE,Invoice,SI242500168
GSTIN,07UECLL4476UDZZ,RECEIVED_INVOICE,Invoice,GST-2425-000200
GSTIN,07UECLL4476UDZZ,RECEIVED_INVOICE,Invoice,2425-000203
GSTIN,07UECLL4476UDZZ,RECEIVED_INVOICE,Invoice,2425-208
GSTIN,07UECLL4476UDZZ,RECEIVED_INVOICE,Invoice,SI-2425-00218
GSTIN,07UECLL4476UDZZ,RECEIVED_INVOICE,Invoice,GST2425487
GSTIN,07UECLL4476UDZZ,RECEIVED_INVOICE,Invoice,GST/2425/0509
GSTIN,07UECLL4476UDZZ,RECEIVED_INVOICE,Invoice,B2B24250512
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR1
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR2B
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR3B
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR1
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR2B
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR3B
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR1
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR2B
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR3B
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR1
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR2B
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR3B
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR1
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR2B
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR3B
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR1
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR2B
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR3B
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR1
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR2B
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR3B
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR1
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR2B
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR3B
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR1
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR2B
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR3B
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR1
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR2B
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR3B
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR1
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR2B
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR3B
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR1
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR2B
GSTIN,07UECLL4476UDZZ,FILED_RETURN,Return,GSTR3B
GSTIN,07UECLL4476UDZZ,TRANSACTS_WITH,GSTIN,03QAHFE7680NZZM
GSTIN,07UECLL4476UDZZ,TRANSACTS_WITH,GSTIN,32DMTBE6740M8Z7
GSTIN,07UECLL4476UDZZ,TRANSACTS_WITH,GSTIN,18PSFGQ4980NTZ8
GSTIN,07UECLL4476UDZZ,TRANSACTS_WITH,GSTIN,27BMFJL3720GXZO
GSTIN,07UECLL4476UDZZ,TRANSACTS_WITH,GSTIN,23ZNYBI1921NDZD
GSTIN,07UECLL4476UDZZ,TRANSACTS_WITH,GSTIN,01TLXTG7331WGZ2
GSTIN,07UECLL4476UDZZ,TRANSACTS_WITH,GSTIN,26RCLJF0323YVZ3
GSTIN,07UECLL4476UDZZ,TRANSACTS_WITH,GSTIN,29PDZAL5606ASZ0
GSTIN,07UECLL4476UDZZ,TRANSACTS_WITH,GSTIN,35SHYPB4339MYZD
GSTIN,07UECLL4476UDZZ,TRANSACTS_WITH,GSTIN,33VCYCP9274PXZK
GSTIN,07UECLL4476UDZZ,TRANSACTS_WITH,GSTIN,09VCYCP9274P5Z3
GSTIN,07UECLL4476UDZZ,TRANSACTS_WITH,GSTIN,04CJJGW2962SNZ4
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,INV242500001
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,INV-2425-00005
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,B2B-2425-000009
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,2425/0081
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,TAX24250170
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,TAX/2425/00197
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,SI-2425-00214
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,TAX-2425-000227
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,B2B2425000267
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,TAX/2425/000298
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,B2B/2425/379
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,INV-2425-000389
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,INV24250393
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,INV/2425/426
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,TAX/2425/0516
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,GST/2425/00594
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,INV242500001
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,INV-2425-00005
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,B2B-2425-000009
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,2425/0081
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,TAX24250170
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,TAX/2425/00197
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,SI-2425-00214
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,B2B2425000267
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,TAX/2425/000298
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,B2B/2425/379
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,INV-2425-000389
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,INV24250393
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,INV/2425/426
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,TAX/2425/0516
GSTIN,01DEMBO8806RVZQ,ISSUED_INVOICE,Invoice,GST/2425/00594
GSTIN,01DEMBO8806RVZQ,RECEIVED_INVOICE,Invoice,GST/2425/0070
GSTIN,01DEMBO8806RVZQ,RECEIVED_INVOICE,Invoice,B2B2425071
GSTIN,01DEMBO8806RVZQ,RECEIVED_INVOICE,Invoice,TAX-2425-000093
GSTIN,01DEMBO8806RVZQ,RECEIVED_INVOICE,Invoice,SI/2425/0176
GSTIN,01DEMBO8806RVZQ,RECEIVED_INVOICE,Invoice,24250285
GSTIN,01DEMBO8806RVZQ,RECEIVED_INVOICE,Invoice,B2B/2425/00306
GSTIN,01DEMBO8806RVZQ,RECEIVED_INVOICE,Invoice,24250325
GSTIN,01DEMBO8806RVZQ,RECEIVED_INVOICE,Invoice,TAX-2425-00463
GSTIN,01DEMBO8806RVZQ,RECEIVED_INVOICE,Invoice,GST2425000489
GSTIN,01DEMBO8806RVZQ,RECEIVED_INVOICE,Invoice,TAX-2425-00574
GSTIN,01DEMBO8806RVZQ,RECEIVED_INVOICE,Invoice,TAX242500598
GSTIN,01DEMBO8806RVZQ,RECEIVED_INVOICE,Invoice,GST/2425/0070
GSTIN,01DEMBO8806RVZQ,RECEIVED_INVOICE,Invoice,B2B2425071
GSTIN,01DEMBO8806RVZQ,RECEIVED_INVOICE,Invoice,TAX-2425-000093
GSTIN,01DEMBO8806RVZQ,RECEIVED_INVOICE,Invoice,SI/2425/0176
GSTIN,01DEMBO8806RVZQ,RECEIVED_INVOICE,Invoice,24250285
GSTIN,01DEMBO8806RVZQ,RECEIVED_INVOICE,Invoice,B2B/2425/00306
GSTIN,01DEMBO8806RVZQ,RECEIVED_INVOICE,Invoice,24250325
GSTIN,01DEMBO8806RVZQ,RECEIVED_INVOICE,Invoice,TAX-2425-00463
GSTIN,01DEMBO8806RVZQ,RECEIVED_INVOICE,Invoice,GST2425000489
GSTIN,01DEMBO8806RVZQ,RECEIVED_INVOICE,Invoice,TAX-2425-00574
GSTIN,01DEMBO8806RVZQ,RECEIVED_INVOICE,Invoice,TAX242500598
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR1
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR2B
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR3B
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR1
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR2B
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR3B
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR1
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR2B
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR3B
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR1
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR2B
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR3B
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR1
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR2B
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR3B
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR1
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR2B
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR3B
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR1
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR2B
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR3B
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR1
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR2B
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR3B
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR1
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR2B
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR3B
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR1
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR2B
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR3B
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR1
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR2B
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR3B
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR1
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR2B
GSTIN,01DEMBO8806RVZQ,FILED_RETURN,Return,GSTR3B
GSTIN,01DEMBO8806RVZQ,TRANSACTS_WITH,GSTIN,05JRSBT6524IEZE
GSTIN,01DEMBO8806RVZQ,TRANSACTS_WITH,GSTIN,34OPAAH0035IGZK
GSTIN,01DEMBO8806RVZQ,TRANSACTS_WITH,GSTIN,20KPNGG6321U7ZL
GSTIN,01DEMBO8806RVZQ,TRANSACTS_WITH,GSTIN,07FGYBH3187TAZK
GSTIN,01DEMBO8806RVZQ,TRANSACTS_WITH,GSTIN,18PSFGQ4980NTZ8
GSTIN,01DEMBO8806RVZQ,TRANSACTS_WITH,GSTIN,12WKQCH8988A7ZW
GSTIN,01DEMBO8806RVZQ,TRANSACTS_WITH,GSTIN,35DDMPR5986XVZY
GSTIN,01DEMBO8806RVZQ,TRANSACTS_WITH,GSTIN,22TVHPP6202IAZZ
GSTIN,01DEMBO8806RVZQ,TRANSACTS_WITH,GSTIN,26YKTPZ6224A9ZY
GSTIN,01DEMBO8806RVZQ,TRANSACTS_WITH,GSTIN,36QMUBJ2635PUZU
GSTIN,01DEMBO8806RVZQ,TRANSACTS_WITH,GSTIN,17KRMAH2280H5Z7
GSTIN,01DEMBO8806RVZQ,TRANSACTS_WITH,GSTIN,21KRMAH2280HJZ4
GSTIN,01DEMBO8806RVZQ,TRANSACTS_WITH,GSTIN,34RHBCP5429NBZ0
GSTIN,01DEMBO8806RVZQ,TRANSACTS_WITH,GSTIN,06JISJR0069HKZG
GSTIN,01DEMBO8806RVZQ,TRANSACTS_WITH,GSTIN,20QLRJJ6143SPZR
